,dataset,algorithm,batch_size,acc,instances,time,JPI,joules,cores,label,delay,IPS,delay_s
78,GMSC,ARFMB,500,93.52865421764326,90574.0,599.3270263671875,0.021121800978534968,1892.020040695316,4,MB-500,1977.0,151.1261732163374,1.977
14,elecNormNew,SRPMB,2000,80.36280510286852,15561.0,599.2689819335938,0.11754052921936134,1802.7826280412883,4,MB-500,40184.0,25.966636801042284,40.184
26,elecNormNew,OBMB,2000,76.05975249353529,45312.0,114.10099792480467,0.008620453742937852,368.3387669372558,4,MB-500,3072.0,397.12185540972837,3.072
12,elecNormNew,OBAdwinMB,2000,76.51690062800148,45312.0,84.10099792480469,0.006491883848955143,271.85900895451925,4,MB-500,2381.0,538.780765009635,2.381
46,elecNormNew,OBASHTMB,2000,75.64185445142225,45312.0,214.13999938964844,0.01451942665633009,637.482434273244,4,MB-500,5346.0,211.5998885268998,5.346
16,elecNormNew,LBagMB,2000,75.70188400443296,45312.0,316.197998046875,0.022283749763787542,988.4577211671179,4,MB-500,8507.0,143.30261506994958,8.507
88,elecNormNew,ARFMB,2000,76.37235373141242,45174.0,599.3099975585938,0.04082860089508126,1824.0298608219746,4,MB-500,15215.0,75.37668349272515,15.215
30,covtypeNorm,SRPMB,2000,45.42139952320853,9131.0,599.2789916992188,0.202742085000775,1821.6880606507127,4,MB-500,71580.0,15.236642910023612,71.58
58,covtypeNorm,OBMB,2000,67.06291444282711,39098.0,599.3400268554688,0.04672853654291851,1803.9367828424936,4,MB-500,18965.0,65.23508901138104,18.965
97,covtypeNorm,OBAdwinMB,2000,58.79138412445154,27070.0,599.302001953125,0.06783932743285208,1813.121161708048,4,MB-500,24744.0,45.169213371186615,24.744
11,covtypeNorm,OBASHTMB,2000,69.61428571428571,44000.0,600.1409912109375,0.04172682317682317,1818.2293546907194,4,MB-500,17232.0,73.3161051225959,17.232
53,covtypeNorm,LBagMB,2000,57.13333333333333,20000.0,602.9600219726562,0.09126403005464481,1807.1777197721444,4,MB-500,33430.0,33.16969495683577,33.43
15,covtypeNorm,ARFMB,2000,58.28740004658024,27762.0,599.302001953125,0.06582501498213623,1807.235798930074,4,MB-500,24576.0,46.32388997454314,24.576
93,airlines,SRPMB,2000,61.268506671540855,7471.0,598.2550048828125,0.2757595800899587,1968.8895448561366,4,MB-500,90369.0,12.487985790379533,90.369
39,airlines,OBMB,2000,60.0896860986547,17164.0,599.2880249023438,0.11004310183046007,1855.6116650957104,4,MB-500,41437.0,28.640652385465135,41.437
85,airlines,OBAdwinMB,2000,60.656671095084455,17807.0,599.2559814453125,0.10642085041887377,1855.5746863357394,4,MB-500,44859.0,29.71518107679506,44.859
36,airlines,OBASHTMB,2000,63.187864867451424,22898.0,599.2650146484375,0.08350131569172883,1884.54370787072,4,MB-500,29822.0,38.21013982175023,29.822
42,airlines,LBagMB,2000,61.55507559395248,4778.0,599.2440185546875,0.39766738693486287,1848.3708745293145,4,MB-500,158325.0,7.973379544987408,158.325
57,airlines,ARFMB,2000,62.221069019200826,5854.0,599.2630004882812,0.3350301888465156,1871.5200361233312,4,MB-500,94064.0,9.76866583658618,94.064
20,GMSC,SRPMB,2000,93.49054765152992,32786.0,599.2869873046875,0.05700290815445796,1848.1944893015925,4,MB-500,21340.0,54.70834624235058,21.34
21,GMSC,SRPMB,2000,93.49054765152992,32786.0,599.2869873046875,0.05700290815445796,1848.1944893015925,4,MB-500,21340.0,54.70834624235058,21.34
17,GMSC,OBMB,2000,93.42702702702704,150000.0,210.5469970703125,0.004630465473145779,677.0351391726441,4,MB-500,1631.0,712.4300136653446,1.631
27,GMSC,OBAdwinMB,2000,93.51621621621622,150000.0,506.739013671875,0.1245002267121988,1531.5371925731781,4,MB-500,3661.0,296.0103642170492,3.661
28,GMSC,OBAdwinMB,2000,93.51621621621622,150000.0,506.739013671875,0.1245002267121988,1531.5371925731781,4,MB-500,3661.0,296.0103642170492,3.661
60,GMSC,OBASHTMB,2000,93.39256756756755,150000.0,333.593994140625,0.006746395424836601,995.8216795678233,4,MB-500,2536.0,449.64838286857224,2.536
31,GMSC,LBagMB,2000,93.468597718143,104811.0,599.3060302734375,0.017249673168899207,1787.984538487026,4,MB-500,6587.0,174.8872774601972,6.587
13,GMSC,ARFMB,2000,93.53424427864869,121290.0,599.3759765625,0.015909046370003704,1908.5162042364764,4,MB-500,6188.0,202.360462786003,6.188
